Index;CocaCola;Citigroup;Walmart;Nike
14/06/2013;40.34;49.220001;74.870003;30.945
17/06/2013;40.68;49.360001;74.949997;30.969999
18/06/2013;40.93;50.009998;75.730003;31.075001
19/06/2013;40.41;49.529999;74.459999;30.875
20/06/2013;39.130001;47.900002;73.029999;30.389999
21/06/2013;39.759998;46.869999;73.510002;30.285
24/06/2013;39.529999;45.439999;74.199997;29.975
25/06/2013;39.720001;47;74.370003;30.195
26/06/2013;40.330002;47.610001;75.010002;30.924999
27/06/2013;40.259998;48.279999;75.260002;31.16
28/06/2013;40.110001;47.970001;74.489998;31.84
01/07/2013;40.459999;48.25;74.589996;31.165001
02/07/2013;40.369999;48.150002;74.709999;31.309999
03/07/2013;40.490002;47.669998;74.760002;31.43
05/07/2013;40.52;48.529999;75.209999;31.82
08/07/2013;40.540001;49.52;76.709999;31.860001
09/07/2013;40.830002;50.209999;77.029999;31.965
10/07/2013;40.68;49.630001;76.769997;31.799999
11/07/2013;41.029999;50.040001;77.629997;31.860001
12/07/2013;41.029999;50.810001;77.629997;31.834999
15/07/2013;41.009998;51.810001;77.029999;31.674999
16/07/2013;40.23;51.830002;77.370003;31.35
17/07/2013;40.84;51.790001;77.199997;31.665001
18/07/2013;40.810001;52.689999;77.339996;31.66
19/07/2013;41.09;52.349998;78.080002;31.674999
22/07/2013;40.84;53;77.870003;31.645
23/07/2013;40.959999;52.880001;78.550003;31.594999
24/07/2013;40.860001;52.189999;78.230003;31.315001
25/07/2013;40.84;52.66;78.010002;31.245001
26/07/2013;40.639999;52.209999;78;31.264999
29/07/2013;40.279999;51.639999;77.989998;31.355
30/07/2013;40.32;51.779999;77.889999;31.424999
31/07/2013;40.080002;52.139999;77.940002;31.459999
01/08/2013;40.57;52.860001;78.220001;32.985001
02/08/2013;40.220001;53;78.75;33.150002
05/08/2013;40.290001;52.869999;78.769997;33.200001
06/08/2013;40.369999;51.48;77.870003;33.27
07/08/2013;40.150002;51.5;77.370003;32.814999
08/08/2013;40.200001;51.779999;77.25;33.025002
09/08/2013;40.16;51.32;76.900002;33.154999
12/08/2013;39.830002;50.900002;77.080002;33.255001
13/08/2013;39.650002;51.77;76.860001;32.904999
14/08/2013;39.529999;51.59;76.400002;32.174999
15/08/2013;39.09;50.860001;74.410004;31.745001
16/08/2013;39.049999;50.349998;74.110001;31.825001
19/08/2013;38.779999;49.330002;73.580002;32.355
20/08/2013;38.650002;49.919998;73.230003;32.314999
21/08/2013;38.279999;49.16;73.550003;32.064999
22/08/2013;38.310001;49.91;73.459999;32.43
23/08/2013;38.52;49.830002;73.440002;32.105
26/08/2013;38.119999;49.599998;73.029999;31.959999
27/08/2013;38.150002;48.240002;72.860001;31.405001
28/08/2013;38.349998;48.310001;72.379997;31.684999
29/08/2013;38.099998;48.470001;72.43;31.74
30/08/2013;38.18;48.330002;72.980003;31.41
03/09/2013;37.900002;49.369999;72.68;32.145
04/09/2013;38.540001;49.599998;72.910004;32.564999
05/09/2013;38.240002;49.860001;72.669998;32.689999
06/09/2013;38.349998;49.220001;72.589996;32.490002
09/09/2013;38.52;50.09;73.510002;32.700001
10/09/2013;38.630001;51.09;73.959999;33.41
11/09/2013;38.779999;50.73;74.050003;33.794998
12/09/2013;38.439999;50.259998;73.910004;34.040001
13/09/2013;38.689999;50.490002;74.360001;33.955002
16/09/2013;38.860001;51;74.779999;34.095001
17/09/2013;38.790001;51.200001;75.150002;34.16
18/09/2013;39.59;52.209999;76.419998;34.740002
19/09/2013;39.310001;51.950001;76.209999;34.75
20/09/2013;39.400002;51.209999;75.830002;34.685001
23/09/2013;38.630001;49.57;76.419998;34.490002
24/09/2013;38.529999;48.959999;75.75;34.715
25/09/2013;38.330002;49.259998;74.650002;34.459999
26/09/2013;38.740002;48.93;74.620003;35.169998
27/09/2013;38.400002;48.889999;74.360001;36.82
30/09/2013;37.880001;48.509998;73.959999;36.32
01/10/2013;37.950001;48.599998;73.589996;36.209999
02/10/2013;37.43;48.709999;73.720001;35.945
03/10/2013;37.16;48.400002;73.160004;35.82
04/10/2013;37.200001;49.139999;72.800003;36.07
07/10/2013;37.049999;48.18;71.870003;35.669998
08/10/2013;37.279999;47.669998;72.900002;35.139999
09/10/2013;37.080002;47.950001;73;35.445
10/10/2013;37.779999;49.27;74.790001;36.720001
11/10/2013;37.77;49.220001;74.82;36.73
14/10/2013;37.91;49.599998;74.68;37.029999
15/10/2013;37.66;48.860001;74.370003;36.855
16/10/2013;38;50.84;75.599998;37.259998
17/10/2013;38.549999;51.119999;75.779999;37.27
18/10/2013;38.779999;51.150002;75.709999;37.965
21/10/2013;38.82;51.029999;75.150002;38.044998
22/10/2013;39.09;50.759998;76.32;37.98
23/10/2013;39.09;50.189999;75.900002;37.779999
24/10/2013;38.799999;50.150002;76.419998;37.755001
25/10/2013;39.029999;50.060001;76.080002;37.849998
28/10/2013;39.610001;50.150002;77.139999;37.755001
29/10/2013;39.799999;50.220001;77.059998;37.955002
30/10/2013;39.619999;49.889999;76.910004;38.064999
31/10/2013;39.57;48.779999;76.75;37.880001
01/11/2013;39.610001;48.740002;77.07;38.029999
04/11/2013;39.509998;48.630001;77.330002;38.185001
05/11/2013;39.5;48.380001;77.419998;38.599998
06/11/2013;40.049999;48.619999;78.160004;38.380001
07/11/2013;39.830002;48.349998;77.510002;37.849998
08/11/2013;40.049999;49.939999;77.959999;38.560001
11/11/2013;39.869999;50.169998;79.010002;38.580002
12/11/2013;39.880001;49.52;78.709999;38.435001
13/11/2013;40.119999;49.990002;78.900002;38.924999
14/11/2013;40.209999;50.209999;79.080002;39.32
15/11/2013;40.220001;50.400002;79.220001;39.610001
18/11/2013;40.169998;50.790001;79.220001;39.290001
19/11/2013;40.139999;51.169998;79.25;38.904999
20/11/2013;40.060001;50.77;78.900002;38.919998
21/11/2013;40.43;51.73;78.860001;39.044998
22/11/2013;40.43;52.41;79.809998;39.435001
25/11/2013;40.369999;53.290001;80.43;39.564999
26/11/2013;40.25;53.009998;80.68;39.799999
27/11/2013;40.189999;53.049999;80.93;39.665001
29/11/2013;40.189999;52.919998;81.010002;39.57
02/12/2013;40.080002;52.619999;81.110001;39.544998
03/12/2013;40.349998;52.130001;81.209999;39.564999
04/12/2013;40.369999;52.040001;80.220001;39.41
05/12/2013;39.830002;51.060001;79.440002;39.474998
06/12/2013;40.459999;51.490002;79.940002;39.93
09/12/2013;40.400002;52.110001;79.949997;39.889999
10/12/2013;39.849998;51.740002;79.080002;39.610001
11/12/2013;40.130001;50.709999;79.089996;38.419998
12/12/2013;39.209999;50.91;78.5;38.115002
13/12/2013;39.23;50.970001;78.080002;38.200001
16/12/2013;39.27;50.900002;77.739998;38.220001
17/12/2013;39.099998;50.689999;77.25;38.380001
18/12/2013;40.02;51.959999;77.940002;39.275002
19/12/2013;39.860001;51.880001;77.239998;39.130001
20/12/2013;40.040001;52.209999;77.43;38.669998
23/12/2013;40.16;52.41;77.870003;38.555
24/12/2013;40.189999;52.43;78.010002;38.830002
26/12/2013;40.490002;52.349998;78.389999;39.095001
27/12/2013;40.66;52.259998;78.470001;39.080002
30/12/2013;41.09;51.919998;78.629997;39.369999
31/12/2013;41.310001;52.110001;78.690002;39.32
02/01/2014;40.66;52.27;78.910004;39.119999
03/01/2014;40.459999;53.400002;78.650002;39.014999
06/01/2014;40.27;53.810001;78.209999;38.715
07/01/2014;40.389999;54.18;78.449997;38.744999
08/01/2014;39.939999;54.810001;77.830002;38.544998
09/01/2014;39.73;55.200001;78.089996;38.544998
10/01/2014;40.130001;54.720001;78.040001;38.459999
13/01/2014;39.529999;53.720001;77.489998;37.59
14/01/2014;39.689999;53.950001;77.959999;37.584999
15/01/2014;39.759998;54.990002;77.660004;37.715
16/01/2014;39.709999;52.599998;76.760002;37.395
17/01/2014;39.279999;52.27;76.190002;36.695
21/01/2014;39.919998;51.849998;75.839996;36.875
22/01/2014;39.900002;51.900002;75.349998;36.75
23/01/2014;39.240002;50.720001;74.959999;36.365002
24/01/2014;38.84;49.330002;74.419998;35.825001
27/01/2014;38.73;48.810001;74.150002;35.950001
28/01/2014;38.869999;49.599998;74.669998;36.355
29/01/2014;37.900002;48.080002;74.099998;35.884998
30/01/2014;38.169998;48.299999;74.75;36.970001
31/01/2014;37.82;47.43;74.68;36.424999
03/02/2014;37.200001;46.34;72.660004;35.439999
04/02/2014;37.48;46.779999;72.730003;35.255001
05/02/2014;37.610001;47.060001;72.870003;35.299999
06/02/2014;38.029999;48.25;72.82;35.755001
07/02/2014;37.950001;49.34;73.75;36.345001
10/02/2014;38.57;49.32;73.760002;36.334999
11/02/2014;38.639999;49.66;74.800003;36.990002
12/02/2014;38.509998;49.959999;74.959999;37.055
13/02/2014;38.650002;49.860001;75.360001;37.435001
14/02/2014;38.93;49.52;75.790001;37.535
18/02/2014;37.470001;49.380001;75.330002;37.605
19/02/2014;37.099998;48.189999;74.849998;37.41
20/02/2014;37.299999;48.130001;73.519997;37.790001
21/02/2014;37.18;48.259998;73.120003;38.240002
24/02/2014;37.5;48.98;73.349998;38.919998
25/02/2014;37.77;48.400002;73.349998;39.055
26/02/2014;37.869999;48.32;74.779999;39.209999
27/02/2014;38.07;48.689999;74.559998;39.009998
28/02/2014;38.200001;48.630001;74.699997;39.150002
03/03/2014;38.119999;47.610001;74.120003;38.695
04/03/2014;38.310001;48.830002;75.129997;39.310001
05/03/2014;38.349998;49.419998;74.800003;38.709999
06/03/2014;38.470001;49.709999;74.879997;39.110001
07/03/2014;38.549999;49.619999;74.580002;39.73
10/03/2014;38.650002;49.57;74.43;39.490002
11/03/2014;38.799999;48.43;74.919998;39.400002
12/03/2014;38.470001;47.98;75.529999;39.485001
13/03/2014;37.970001;47.330002;74.93;39.264999
14/03/2014;38.169998;46.880001;74.279999;39.16
17/03/2014;38.27;47.73;74.68;39.490002
18/03/2014;38.400002;48.139999;74.769997;39.82
19/03/2014;38.139999;48.939999;74.379997;39.575001
20/03/2014;38.450001;50.220001;75.379997;39.634998
21/03/2014;38.439999;50.080002;76.099998;37.605
24/03/2014;38.400002;50.049999;76.760002;37.43
25/03/2014;38.619999;50.299999;76.870003;36.825001
26/03/2014;38.610001;50.16;76.230003;36.610001
27/03/2014;38.82;47.450001;76.139999;36.66
28/03/2014;38.950001;47.25;76.010002;36.77
31/03/2014;38.66;47.599998;76.43;36.93
01/04/2014;38.41;47.799999;76.769997;37.195
02/04/2014;38.330002;48.240002;77.18;37.27
03/04/2014;38.07;47.68;77.459999;36.994999
04/04/2014;38.220001;47.110001;77.309998;36.419998
07/04/2014;38.619999;46.549999;77.309998;35.415001
08/04/2014;38.900002;46.599998;78.18;36.459999
09/04/2014;38.990002;47.16;77.970001;36.779999
10/04/2014;38.889999;46.23;76.889999;36.224998
11/04/2014;38.630001;45.68;76.5;35.625
14/04/2014;38.73;47.669998;77.379997;36.189999
15/04/2014;40.18;48.310001;76.879997;36.139999
16/04/2014;40.59;48.18;77.220001;36.549999
17/04/2014;40.720001;48.220001;77.660004;37.014999
21/04/2014;40.75;47.84;77.599998;36.950001
22/04/2014;40.709999;48.02;77.559998;37.174999
23/04/2014;40.73;48.400002;78.040001;37.049999
24/04/2014;40.700001;48.330002;78.309998;36.695
25/04/2014;41.009998;47.75;78.620003;36.349998
28/04/2014;41.029999;47.299999;79.760002;35.834999
29/04/2014;40.57;48.16;79.669998;36.240002
30/04/2014;40.790001;47.91;79.709999;36.474998
01/05/2014;40.779999;47.759998;79.699997;36.459999
02/05/2014;40.950001;47.73;79.120003;36.494999
05/05/2014;40.759998;47.18;78.620003;36.645
06/05/2014;40.490002;46.360001;78.010002;36.125
07/05/2014;40.91;46.700001;77.959999;36.09
08/05/2014;40.73;47.139999;78.690002;36.525002
09/05/2014;40.869999;46.990002;79.199997;36.724998
12/05/2014;40.82;47.27;79.150002;37.314999
13/05/2014;41.110001;47.419998;79.139999;37.294998
14/05/2014;40.889999;47.119999;78.739998;36.790001
15/05/2014;40.52;46.52;76.830002;36.470001
16/05/2014;40.889999;46.439999;77.010002;36.970001
19/05/2014;40.709999;46.77;76.610001;37.244999
20/05/2014;40.580002;46.549999;75.690002;36.630001
21/05/2014;40.869999;46.849998;75.660004;37.105
22/05/2014;40.580002;47.139999;75.389999;37.439999
23/05/2014;40.580002;47.290001;75.610001;37.924999
27/05/2014;40.77;47.57;75.589996;38.305
28/05/2014;40.580002;47.32;75.529999;38.134998
29/05/2014;40.66;47.279999;75.980003;38.189999
30/05/2014;40.91;47.57;76.769997;38.455002
02/06/2014;40.860001;47.759998;76.760002;38.360001
03/06/2014;40.880001;48.189999;76.709999;37.775002
04/06/2014;40.790001;47.880001;77.129997;38.064999
05/06/2014;40.889999;48.630001;77.32;37.935001
06/06/2014;40.990002;48.93;77.209999;38.115002
09/06/2014;40.91;49.580002;77.010002;38.334999
10/06/2014;41.07;49.330002;76.620003;38.154999
11/06/2014;40.860001;48.810001;76.160004;37.57
12/06/2014;40.419998;48.27;75.730003;37.384998
13/06/2014;40.369999;47.59;75.279999;37.310001
16/06/2014;40.66;47.639999;75.339996;37.275002
17/06/2014;40.919998;47.790001;74.989998;37.544998
18/06/2014;41.560001;47.93;75.699997;38.105
19/06/2014;41.790001;47.560001;75.870003;37.82
20/06/2014;41.689999;47.34;75.68;37.549999
23/06/2014;41.73;48.060001;75.790001;37.724998
24/06/2014;41.849998;47.810001;75.970001;37.490002
25/06/2014;41.959999;47.82;75.620003;38.235001
26/06/2014;42.029999;47.23;74.910004;38.43
27/06/2014;42.189999;47.139999;75.339996;38.84
30/06/2014;42.360001;47.099998;75.07;38.775002
01/07/2014;42.290001;47.459999;75.279999;39
02/07/2014;42.290001;48.009998;75.620003;38.895
03/07/2014;42.23;48.240002;75.75;39.224998
07/07/2014;42.139999;47.98;76.07;39.325001
08/07/2014;41.939999;47.419998;76.650002;38.834999
09/07/2014;41.950001;47.380001;77.209999;39.345001
10/07/2014;42.259998;46.900002;77.059998;38.75
11/07/2014;41.970001;47;76.82;38.645
14/07/2014;42.380001;48.419998;76.550003;38.974998
15/07/2014;42.099998;49.290001;76.839996;39.014999
16/07/2014;42.119999;49.82;76.860001;38.459999
17/07/2014;42.02;49.18;76.610001;38.264999
18/07/2014;42.43;49.560001;77.089996;38.759998
21/07/2014;42.400002;49.349998;76.769997;38.41
22/07/2014;41.189999;49.599998;76.639999;38.52
23/07/2014;40.810001;50.18;76.989998;38.685001
24/07/2014;40.970001;50.09;76.349998;39.299999
25/07/2014;41;50.029999;75.970001;38.860001
28/07/2014;40.68;49.700001;75.709999;39.200001
29/07/2014;40.349998;49.419998;75.440002;39.049999
30/07/2014;39.619999;50;74.779999;39.805
31/07/2014;39.290001;48.91;73.580002;38.564999
01/08/2014;39.290001;48.099998;73.540001;38.389999
04/08/2014;39.400002;48.34;73.540001;38.580002
05/08/2014;39.18;47.889999;73.339996;38.459999
06/08/2014;39.919998;48.139999;74.199997;38.57
07/08/2014;39.349998;48.060001;73.949997;38.174999
08/08/2014;39.450001;48.450001;74.669998;38.529999
11/08/2014;39.57;48.389999;74.360001;38.529999
12/08/2014;39.68;48.439999;74.220001;38.365002
13/08/2014;39.939999;48.75;74.029999;38.625
14/08/2014;40.18;49.130001;74.389999;38.650002
15/08/2014;40.880001;48.720001;73.900002;38.564999
18/08/2014;41.349998;49.509998;74.489998;39.275002
19/08/2014;41.259998;49.700001;74.879997;39.255001
20/08/2014;41.25;49.799999;74.959999;39.455002
21/08/2014;41.41;51.07;75.550003;39.470001
22/08/2014;41.119999;50.93;75.730003;39.645
25/08/2014;41.41;51.630001;75.690002;40.005001
26/08/2014;41.599998;52.130001;75.519997;39.740002
27/08/2014;41.599998;51.860001;75.849998;39.860001
28/08/2014;41.630001;51.389999;75.900002;39.41
29/08/2014;41.720001;51.650002;75.5;39.275002
02/09/2014;41.639999;51.959999;75.75;39.639999
03/09/2014;41.779999;52.23;76.010002;39.41
04/09/2014;41.869999;52.470001;76.559998;39.959999
05/09/2014;41.84;52.299999;77.510002;41.02
08/09/2014;41.779999;52.049999;76.529999;41.200001
09/09/2014;41.939999;51.259998;76.739998;40.919998
10/09/2014;42.169998;51.830002;76.510002;41.235001
11/09/2014;41.950001;52.23;76.099998;40.91
12/09/2014;41.459999;52.380001;75.769997;40.919998
15/09/2014;41.5;52.310001;75.809998;40.805
16/09/2014;41.639999;52.360001;76.32;40.599998
17/09/2014;41.610001;52.389999;76.239998;40.755001
18/09/2014;41.790001;53.66;76.220001;40.985001
19/09/2014;42.049999;53.48;76.839996;40.904999
22/09/2014;42.220001;53.040001;76.309998;40.355
23/09/2014;41.889999;52.84;75.599998;40.060001
24/09/2014;42.27;53.259998;77.080002;40.419998
25/09/2014;41.779999;51.959999;76.120003;39.875
26/09/2014;42.200001;52.490002;76.489998;44.75
29/09/2014;42.25;52.049999;76.080002;44.560001
30/09/2014;42.66;51.82;76.470001;44.599998
01/10/2014;42.740002;51.099998;76.120003;43.849998
02/10/2014;42.66;51.25;76.230003;44.650002
03/10/2014;43;52.32;77.32;45.145
06/10/2014;43.599998;52.279999;77.349998;44.610001
07/10/2014;43.919998;51.27;77.300003;44.035
08/10/2014;44.549999;52.540001;78.239998;44.415001
09/10/2014;43.869999;51.139999;77.860001;43.615002
10/10/2014;44.470001;50.110001;78.290001;43.595001
13/10/2014;44.07;49.900002;77.559998;42.695
14/10/2014;43.639999;51.470001;77.980003;42.544998
15/10/2014;43.23;49.68;75.199997;42.59
16/10/2014;42.560001;49.75;73.82;43.52
17/10/2014;42.880001;50.07;74.099998;43.59
20/10/2014;43.290001;50.529999;75.139999;44.450001
21/10/2014;40.68;51.27;76.019997;45.32
22/10/2014;40.619999;50.700001;76.029999;44.93
23/10/2014;40.860001;51.41;76.25;45.185001
24/10/2014;41.029999;51.799999;76.379997;45.450001
27/10/2014;40.759998;51.59;76.589996;45.82
28/10/2014;40.560001;52.439999;76.349998;46.224998
29/10/2014;40.959999;52.650002;76.389999;45.974998
30/10/2014;41.400002;53.150002;76.449997;46.5
31/10/2014;41.880001;53.529999;76.269997;46.485001
03/11/2014;41.810001;53.470001;76.279999;46.724998
04/11/2014;41.82;53.189999;77.260002;46.974998
05/11/2014;42.310001;54.02;77.699997;47.34
06/11/2014;42.290001;53.990002;77.809998;47.299999
07/11/2014;42.32;53.75;78.769997;46.889999
10/11/2014;42.389999;53.889999;79.440002;47.48
11/11/2014;42.509998;53.810001;79.010002;47.439999
12/11/2014;42.709999;53.419998;79.199997;47.904999
13/11/2014;42.790001;53.439999;82.940002;48.060001
14/11/2014;42.73;53.380001;82.959999;47.75
17/11/2014;42.919998;53.57;83.57;48.029999
18/11/2014;43.529999;53.810001;83.790001;48.235001
19/11/2014;44.220001;53.66;84.989998;48.474998
20/11/2014;44.25;53.52;84.580002;48.650002
21/11/2014;44.5;53.66;84.650002;48.709999
24/11/2014;44.27;54.400002;85.400002;48.974998
25/11/2014;44.43;54.330002;84.949997;48.645
26/11/2014;44.290001;54.130001;84.980003;48.900002
28/11/2014;44.830002;53.970001;87.540001;49.645
01/12/2014;44.549999;53.349998;86.220001;48.845001
02/12/2014;44.540001;54.360001;86.400002;49.02
03/12/2014;43.799999;55.209999;84.940002;49.25
04/12/2014;43.5;55.18;84.760002;49.525002
05/12/2014;43.529999;56.080002;84.120003;49.665001
08/12/2014;43.139999;56.369999;84.230003;48.860001
09/12/2014;42.040001;55.849998;83.559998;48.514999
10/12/2014;41.599998;54.470001;82.980003;48.830002
11/12/2014;41.529999;54.509998;83.830002;48.465
12/12/2014;40.91;53.400002;83.809998;48.084999
15/12/2014;40.57;52.790001;83.940002;47.715
16/12/2014;40.389999;51.169998;82.959999;46.605
17/12/2014;41.549999;52.450001;84.230003;47.25
18/12/2014;42.389999;54.099998;85.940002;48.540001
19/12/2014;41.950001;54.009998;85.160004;47.419998
22/12/2014;42.349998;53.959999;86.379997;47.965
23/12/2014;42.970001;54.419998;86.660004;47.985001
24/12/2014;42.939999;54.540001;86.43;48.145
26/12/2014;42.959999;54.43;86.910004;48.415001
29/12/2014;42.860001;54.73;86.639999;48.650002
30/12/2014;42.759998;54.84;86.790001;48.439999
31/12/2014;42.220001;54.110001;85.879997;48.075001
02/01/2015;42.139999;54.259998;85.900002;47.514999
05/01/2015;42.139999;52.549999;85.650002;46.75
06/01/2015;42.459999;50.700001;86.309998;46.474998
07/01/2015;42.990002;51.169998;88.599998;47.435001
08/01/2015;43.509998;51.939999;90.470001;48.529999
09/01/2015;43.029999;50.779999;89.349998;47.994999
12/01/2015;42.639999;50.380001;90.019997;47.93
13/01/2015;42.630001;50.02;89.309998;47.505001
14/01/2015;42.560001;49.049999;86.610001;46.855
15/01/2015;42.380001;47.23;87.379997;46.404999
16/01/2015;42.529999;47.610001;86.769997;46.494999
20/01/2015;43.16;47.259998;86.690002;46.805
21/01/2015;43.360001;47.740002;86.639999;46.755001
22/01/2015;43.779999;49.57;88.300003;47.924999
23/01/2015;43.310001;48.619999;88.510002;48.080002
26/01/2015;43;48.889999;88.629997;48.174999
27/01/2015;42.389999;48.310001;87.529999;47.25
28/01/2015;41.919998;47.110001;86.82;46.654999
29/01/2015;42.099998;47.619999;87.720001;47.435001
30/01/2015;41.169998;46.950001;84.980003;46.125
02/02/2015;41.59;47.720001;85.709999;45.959999
03/02/2015;41.630001;48.880001;86.190002;46.674999
04/02/2015;41.68;48.400002;86.650002;46.27
05/02/2015;41.790001;48.540001;87.279999;46.669998
06/02/2015;41.450001;49.139999;87.330002;45.895
09/02/2015;41.23;49.209999;85.910004;45.584999
10/02/2015;42.400002;49.389999;87.290001;46.375
11/02/2015;42.369999;49.68;86.339996;45.654999
12/02/2015;42.169998;50.889999;85.889999;46
13/02/2015;41.990002;51.200001;85.809998;46.02
17/02/2015;41.810001;51.689999;85.959999;45.93
18/02/2015;41.73;51.419998;86.290001;46.810001
19/02/2015;42.110001;51.119999;83.519997;46.849998
20/02/2015;41.970001;51.779999;84.300003;47.465
23/02/2015;41.849998;51.32;84.599998;47.505001
24/02/2015;42.130001;51.900002;84.57;47.709999
25/02/2015;42.049999;52.09;83.57;48.41
26/02/2015;42.459999;52.41;83.800003;48.494999
27/02/2015;43.299999;52.419998;83.93;48.560001
02/03/2015;43.200001;53.490002;83.959999;49.375
03/03/2015;42.950001;53.73;83.370003;48.985001
04/03/2015;42.5;53.669998;82.580002;48.759998
05/03/2015;42.400002;53.560001;83.57;49.23
06/03/2015;41.52;53.060001;82.589996;48.455002
09/03/2015;41.389999;52.950001;82.879997;48.715
10/03/2015;40.689999;51.23;82.07;48.255001
11/03/2015;40.099998;52.330002;80.690002;47.669998
12/03/2015;40.57;54.080002;81.900002;48.52
13/03/2015;39.91;53.540001;81.900002;47.904999
16/03/2015;40.290001;53.689999;83.290001;48.220001
17/03/2015;40.509998;53.84;82.620003;48.27
18/03/2015;40.599998;53.720001;82.529999;48.755001
19/03/2015;40.02;52.380001;81.519997;49.16
20/03/2015;40.650002;52.98;83.239998;50.990002
23/03/2015;40.619999;52.48;83.309998;50.73
24/03/2015;40.470001;51.939999;83.050003;50.325001
25/03/2015;40.450001;51.380001;81.32;49.494999
26/03/2015;40.349998;51.189999;81.889999;49.665001
27/03/2015;40.080002;51;81.349998;49.939999
30/03/2015;40.509998;51.639999;82.529999;50.445
31/03/2015;40.549999;51.52;82.25;50.165001
01/04/2015;40.68;51.619999;80.709999;49.775002
02/04/2015;40.68;51.860001;80.730003;49.830002
06/04/2015;41.169998;51.619999;80.989998;49.865002
07/04/2015;41.009998;51.52;80.5;49.805
08/04/2015;40.889999;51.889999;81.029999;50.419998
09/04/2015;41.049999;52.130001;80.839996;50.360001
10/04/2015;40.880001;52.43;80.650002;49.985001
13/04/2015;40.700001;52.66;80.290001;49.634998
14/04/2015;40.509998;52.73;80.150002;49.764999
15/04/2015;40.400002;53.209999;79.739998;49.915001
16/04/2015;40.599998;54.02;79.239998;49.950001
17/04/2015;40.299999;53.07;77.879997;49.275002
20/04/2015;40.66;53.200001;78.139999;49.994999
21/04/2015;40.779999;52.48;78.029999;50.145
22/04/2015;41.310001;53.099998;78.43;50.075001
23/04/2015;40.950001;53.220001;79.18;50.555
24/04/2015;40.889999;52.900002;79.839996;50.474998
27/04/2015;40.830002;52.799999;79.370003;50.470001
28/04/2015;40.77;53.02;79.099998;49.93
29/04/2015;40.490002;53.759998;77.879997;50.084999
30/04/2015;40.560001;53.32;78.050003;49.419998
01/05/2015;40.91;53.759998;78.599998;50.389999
04/05/2015;40.959999;54.169998;79.18;50.415001
05/05/2015;40.75;53.349998;78.129997;50.209999
06/05/2015;40.66;52.82;77.650002;50.110001
07/05/2015;40.700001;53.310001;78.029999;50.724998
08/05/2015;40.98;54.02;78.529999;51.220001
11/05/2015;40.939999;53.970001;78.099998;51.395
12/05/2015;40.689999;53.740002;78.959999;51.185001
13/05/2015;41.049999;54.200001;78.160004;51.080002
14/05/2015;41.5;54.599998;78.720001;51.720001
15/05/2015;41.52;54.240002;79.239998;52.490002
18/05/2015;41.32;54.669998;79.919998;52.375
19/05/2015;41.310001;55.330002;76.43;52.32
20/05/2015;41.349998;54.889999;75.900002;52.305
21/05/2015;41.23;54.84;76.110001;52.200001
22/05/2015;41.209999;54.970001;75.860001;52.215
26/05/2015;40.990002;54.240002;74.900002;51.709999
27/05/2015;41.119999;54.869999;75.190002;51.419998
28/05/2015;41.139999;54.549999;74.839996;51.150002
29/05/2015;40.959999;54.080002;74.269997;50.834999
01/06/2015;40.939999;54.450001;74.730003;50.880001
02/06/2015;40.990002;54.720001;74.529999;51.055
03/06/2015;40.869999;55.630001;74.889999;51.255001
04/06/2015;40.59;55.330002;74.150002;50.974998
05/06/2015;40.099998;56.240002;73.059998;51.014999
08/06/2015;40.16;55.650002;72.610001;50.720001
09/06/2015;40.200001;56;72.470001;50.674999
10/06/2015;40.330002;57.02;72.93;51.669998
11/06/2015;40.099998;57.209999;72.940002;51.939999
12/06/2015;39.959999;57.110001;72.43;51.889999
15/06/2015;39.59;56.650002;71.93;51.674999
16/06/2015;40.080002;57.07;72.349998;52.279999
17/06/2015;40.27;56.540001;72.730003;52.375
18/06/2015;40.650002;56.759998;72.980003;53
19/06/2015;40.400002;56.23;72.739998;53.264999
22/06/2015;40.48;56.950001;72.790001;53.395
23/06/2015;40.380001;57.389999;72.57;53.599998
24/06/2015;40.189999;56.66;72.379997;53.110001
25/06/2015;40.02;56.189999;71.860001;52.610001
26/06/2015;40;56.34;72.120003;54.855
29/06/2015;39.400002;54.880001;71.419998;53.834999
30/06/2015;39.23;55.240002;70.93;54.009998
01/07/2015;39.5;55.68;71.879997;54.715
02/07/2015;39.490002;55.369999;71.860001;54.935001
06/07/2015;39.419998;55.080002;72.529999;54.919998
07/07/2015;40.25;54.5;73.790001;55.645
08/07/2015;39.860001;52.799999;73.059998;54.634998
09/07/2015;39.919998;53.709999;72.779999;54.720001
10/07/2015;40.389999;54.560001;73.120003;55.259998
13/07/2015;40.66;55.540001;73.879997;56.205002
14/07/2015;41.169998;55.91;73.790001;56.169998
15/07/2015;41.130001;56.459999;73.650002;55.950001
16/07/2015;41.48;58.59;73.830002;56.169998
17/07/2015;41.25;58.75;73.389999;56.400002
20/07/2015;41.380001;58.849998;73.099998;56.564999
21/07/2015;41.189999;59.099998;72.739998;56.494999
22/07/2015;40.900002;60.34;73.160004;57.044998
23/07/2015;40.84;59.869999;72.510002;57
24/07/2015;40.439999;58.700001;71.580002;56.494999
27/07/2015;40.540001;57.959999;71.379997;55.865002
28/07/2015;40.549999;58.369999;72.099998;56.735001
29/07/2015;40.59;58.919998;72.230003;57.459999
30/07/2015;40.560001;58.880001;72.160004;57.505001
31/07/2015;41.080002;58.459999;71.980003;57.610001
03/08/2015;41.540001;58.439999;72.18;57.415001
